RIR,Country Code,ASN Number,Allocated Date
arin,US,AS896,20220608
arin,US,AS897,20220608
arin,US,AS898,20220608
arin,US,AS899,20220608
arin,CA,AS900,20220608
arin,US,AS901,20220608
arin,US,AS902,20220608
arin,US,AS903,20220608
arin,US,AS904,20220610
arin,CA,AS905,20220610
arin,US,AS906,20220610
arin,US,AS907,20220610
arin,US,AS908,20220610
arin,CA,AS909,20220610
arin,US,AS910,20220610
arin,,AS911,
arin,CA,AS912,20220613
arin,CA,AS913,20220613
arin,US,AS914,20220613
arin,US,AS915,20220613
arin,US,AS916,20220613
arin,US,AS917,20220613
arin,US,AS918,20220613
arin,,AS919,
arin,US,AS920,20220613
arin,,AS921,
arin,CA,AS922,20220613
arin,US,AS923,20220616
arin,US,AS924,20220616
arin,US,AS925,20220616
arin,US,AS927,20220616
arin,US,AS928,20220616
arin,US,AS929,20220616
arin,US,AS930,20220616
arin,SG,AS931,20220616
arin,US,AS932,20220616
arin,CA,AS933,20220616
arin,US,AS934,20220617
arin,US,AS935,20220617
arin,US,AS936,20220617
arin,US,AS937,20220617
arin,US,AS938,20220617
arin,US,AS939,20220617
arin,,AS940,
arin,US,AS941,20220617
arin,US,AS942,20220617
arin,US,AS943,20220621
arin,US,AS944,20220621
arin,TW,AS945,20220621
arin,,AS946,
arin,US,AS947,20220621
arin,US,AS948,20220621
arin,US,AS949,20220621
arin,US,AS950,20220621
arin,US,AS951,20220622
arin,US,AS952,20220622
arin,US,AS953,20220622
arin,US,AS954,20220622
arin,US,AS955,20220622
arin,CA,AS956,20220622
arin,CA,AS957,20220622
arin,CA,AS958,20220622
arin,US,AS959,20220622
arin,US,AS960,20220622
arin,US,AS961,20220622
arin,US,AS962,20220622
arin,US,AS963,20220622
arin,US,AS964,20220622
arin,US,AS965,20220622
arin,US,AS966,20220622
arin,CA,AS967,20220622
arin,US,AS968,20220622
arin,US,AS969,20220622
arin,US,AS970,20220622
arin,US,AS971,20220622
arin,US,AS972,20220622
arin,US,AS973,20220623
arin,US,AS974,20220623
arin,US,AS975,20220624
arin,US,AS976,20220624
arin,CA,AS977,20220624
arin,US,AS978,20220624
arin,US,AS979,20220624
arin,US,AS980,20220627
arin,CA,AS981,20220627
arin,US,AS982,20220627
arin,US,AS983,20220627
arin,US,AS984,20220627
arin,MF,AS985,20220627
arin,US,AS986,20220627
arin,US,AS987,20220627
arin,MF,AS988,20220627
arin,US,AS989,20220627
arin,US,AS990,20220627
arin,CA,AS991,20220627
arin,US,AS992,20220627
arin,US,AS993,20220627
arin,US,AS994,20220627
arin,US,AS995,20220627
arin,US,AS996,20220627
arin,US,AS997,20220628
arin,US,AS998,20220628
arin,US,AS999,20220607
arin,US,AS1000,20220607
arin,US,AS1001,20220622
arin,US,AS1002,20220621
arin,US,AS1003,20220628
arin,US,AS1004,20220628
arin,US,AS1005,20220628
arin,US,AS1006,20220628
arin,MF,AS1007,20220628
arin,US,AS1008,20220628
arin,US,AS1009,20220628
arin,US,AS1010,20220629
arin,CA,AS1011,20220629
arin,US,AS1012,20220629
arin,US,AS1013,20220629
arin,US,AS1014,20220629
arin,US,AS1015,20220630
arin,US,AS1016,20220630
arin,US,AS1017,20220630
arin,US,AS1019,20220630
arin,US,AS1020,20220630
arin,US,AS1021,20220630
arin,US,AS1022,20220630
arin,US,AS1023,20220630
arin,CA,AS1024,20210203
arin,US,AS1025,20220701
arin,US,AS1026,20220701
arin,US,AS1027,20220701
arin,US,AS1028,20220701
arin,US,AS1029,20220701
arin,US,AS1030,20220705
arin,US,AS1031,20220705
arin,US,AS1032,20220705
arin,US,AS1033,20220705
arin,US,AS1034,20220705
arin,US,AS1035,20220706
arin,US,AS1036,20220706
arin,US,AS1037,20220706
arin,CA,AS1038,20220706
arin,CA,AS1039,20220706
arin,US,AS1040,20220706
arin,US,AS1041,20220706
arin,US,AS1042,20220706
arin,CA,AS1043,20220706
arin,US,AS1044,20220711
arin,US,AS1045,20220711
arin,US,AS1046,20220711
arin,US,AS1047,20220711
arin,CA,AS1048,20220712
arin,US,AS1049,20220712
arin,US,AS1050,20220713
arin,US,AS1051,20220713
arin,US,AS1052,20220713
arin,US,AS1053,20220713
arin,CA,AS1054,20220713
arin,US,AS1055,20220714
arin,US,AS1056,20220714
arin,US,AS1057,20220714
arin,US,AS1058,20220714
arin,US,AS1059,20220714
arin,US,AS1060,20220715
arin,CA,AS1061,20220715
arin,US,AS1062,20220715
arin,,AS1063,
arin,US,AS1064,20220715
arin,US,AS1065,20220715
arin,US,AS1066,20220718
arin,US,AS1067,20220718
arin,US,AS1068,20220718
arin,US,AS1069,20220720
arin,CA,AS1070,20220721
arin,CA,AS1071,20220721
arin,US,AS1072,20220722
arin,US,AS1073,20220722
arin,US,AS1074,20220722
arin,US,AS1075,20220725
arin,CA,AS1076,20220725
arin,US,AS1077,20220725
arin,US,AS1078,20220725
arin,US,AS1079,20220726
arin,US,AS1080,20220727
arin,US,AS1081,20220727
arin,US,AS1082,20220727
arin,US,AS1083,20220728
arin,US,AS1084,20220728
arin,CA,AS1085,20220729
arin,US,AS1086,20220729
arin,US,AS1087,20220729
arin,US,AS1088,20220729
arin,US,AS1089,20220729
arin,,AS1090,
arin,,AS1091,
arin,,AS1092,
arin,,AS1093,
arin,,AS1094,
arin,,AS1095,
arin,US,AS1096,20221024
arin,US,AS1097,20221025
arin,US,AS1098,20221025
arin,US,AS1099,20221025
arin,CA,AS1100,20220914
arin,US,AS1201,19901218
arin,US,AS1202,19901220
arin,US,AS1204,19901220
arin,US,AS1206,19910111
arin,US,AS1207,19910111
arin,US,AS1208,19910110
arin,US,AS1209,19910111
arin,US,AS1210,19900427
arin,US,AS1211,19901026
arin,US,AS1212,19900430
arin,US,AS1214,20130522
arin,US,AS1215,19910130
arin,US,AS1216,19910130
arin,US,AS1217,19910130
arin,US,AS1218,19910130
arin,US,AS1219,19910130
arin,US,AS1220,19910206
arin,US,AS1222,19910222
arin,US,AS1223,19910222
arin,US,AS1224,19910225
arin,US,AS1225,20000412
arin,US,AS1226,19910228
arin,US,AS1227,19910228
arin,US,AS1236,19910313
arin,US,AS1238,19910325
arin,US,AS1239,19910325
arin,US,AS1240,19910325
arin,US,AS1242,19910326
arin,US,AS1243,19910403
arin,US,AS1244,19910409
arin,US,AS1245,19910409
arin,US,AS1246,20090723
arin,US,AS1247,19910412
arin,US,AS1249,19910418
arin,US,AS1252,19910412
arin,US,AS1254,19910424
arin,US,AS1255,19910424
arin,US,AS1256,19910426
arin,US,AS1258,19910503
arin,US,AS1259,19910514
arin,US,AS1260,19910417
arin,US,AS1261,19910617
arin,US,AS1262,19910627
arin,US,AS1263,19910627
arin,US,AS1264,19910627
arin,US,AS1265,19910627
arin,US,AS1266,19910627
arin,US,AS1276,19910620
arin,US,AS1277,20090724
arin,US,AS1278,19910713
arin,US,AS1280,19910731
arin,US,AS1281,19910731
arin,US,AS1282,19910731
arin,US,AS1283,19910731
arin,US,AS1284,19910731
arin,US,AS1285,19910812
arin,US,AS1286,20090724
arin,US,AS1287,20090724
arin,US,AS1288,20230809
arin,US,AS1289,20090724
arin,US,AS1291,19910516
