RIR,Country Code,ASN Number,Allocated Date
afrinic,ZA,AS328038,20160704
afrinic,ZA,AS328039,20160705
afrinic,ZZ,AS328040,
afrinic,ZA,AS328041,20160712
afrinic,ZZ,AS328042,
afrinic,ZA,AS328043,20160714
afrinic,ZZ,AS328044,
afrinic,ZA,AS328045,20160715
afrinic,ZZ,AS328046,
afrinic,ZA,AS328047,20160721
afrinic,TN,AS328048,20160725
afrinic,ZA,AS328049,20160729
afrinic,ZZ,AS328050,
afrinic,ZA,AS328051,20160802
afrinic,EG,AS328052,20160805
afrinic,NG,AS328053,20160808
afrinic,GH,AS328054,20160809
afrinic,MA,AS328055,20160809
afrinic,ZZ,AS328056,
afrinic,ZA,AS328057,20160810
afrinic,ZZ,AS328058,
afrinic,ZA,AS328059,20160811
afrinic,NG,AS328060,20160818
afrinic,KM,AS328061,20160819
afrinic,EG,AS328062,20160819
afrinic,ZA,AS328063,20160819
afrinic,ZA,AS328064,20160823
afrinic,ZZ,AS328065,
afrinic,MA,AS328066,20160830
afrinic,EG,AS328067,20160901
afrinic,ZA,AS328068,20160905
afrinic,ZZ,AS328069,
afrinic,BW,AS328070,20160920
afrinic,ZZ,AS328071,
afrinic,ZA,AS328072,20160923
afrinic,LY,AS328073,20160927
afrinic,ZA,AS328074,20160927
afrinic,TZ,AS328075,20160928
afrinic,GH,AS328076,20160928
afrinic,ZA,AS328077,20160930
afrinic,ZZ,AS328078,
afrinic,CF,AS328079,20161003
afrinic,NG,AS328080,20161004
afrinic,NG,AS328081,20161005
afrinic,ZA,AS328082,20161012
afrinic,ZZ,AS328083,
afrinic,ZZ,AS328084,
afrinic,ZZ,AS328085,
afrinic,ZA,AS328086,20161019
afrinic,KE,AS328087,20161025
afrinic,ZW,AS328088,20161025
afrinic,KE,AS328089,20161026
afrinic,KE,AS328090,20161027
afrinic,CM,AS328091,20161027
afrinic,BJ,AS328092,20161027
afrinic,KE,AS328093,20161028
afrinic,ZZ,AS328094,
afrinic,ZA,AS328095,20161103
afrinic,UG,AS328096,20161109
afrinic,ZZ,AS328097,
afrinic,BJ,AS328098,20161109
afrinic,SN,AS328099,20161111
afrinic,KE,AS328100,20161114
afrinic,ZA,AS328101,20161114
afrinic,UG,AS328102,20161116
afrinic,KE,AS328103,20161118
afrinic,TD,AS328104,20161122
afrinic,EG,AS328105,20161122
afrinic,ZA,AS328106,20161123
afrinic,GN,AS328107,20161123
afrinic,GN,AS328108,20161202
afrinic,ZA,AS328109,20161202
afrinic,ZZ,AS328110,
afrinic,AO,AS328111,20161208
afrinic,ZA,AS328112,20161214
afrinic,ZA,AS328113,20161216
afrinic,ZA,AS328114,20161216
afrinic,ZZ,AS328115,
afrinic,ZZ,AS328116,
afrinic,MW,AS328117,20200117
afrinic,UG,AS328118,20210728
afrinic,ZA,AS328119,20170106
afrinic,ZA,AS328120,20170109
afrinic,ZZ,AS328121,
afrinic,ZA,AS328122,20170112
afrinic,ZZ,AS328123,
afrinic,GA,AS328124,20170120
afrinic,ZA,AS328125,20170120
afrinic,TN,AS328126,20170126
afrinic,ZZ,AS328127,
afrinic,NG,AS328128,20170207
afrinic,ZZ,AS328129,
afrinic,ZA,AS328130,20170217
afrinic,NG,AS328131,20170221
afrinic,KE,AS328132,20170227
afrinic,BJ,AS328133,20170227
afrinic,ZZ,AS328134,
afrinic,ZA,AS328135,20170303
afrinic,LR,AS328136,20170308
afrinic,ZA,AS328137,20170308
afrinic,ZZ,AS328138,
afrinic,TZ,AS328139,20170313
afrinic,GM,AS328140,20170317
afrinic,GH,AS328141,20170322
afrinic,KE,AS328142,20170322
afrinic,ZZ,AS328143,
afrinic,SZ,AS328144,20170324
afrinic,ZZ,AS328145,
afrinic,ZA,AS328146,20170331
afrinic,SN,AS328147,20170331
afrinic,SN,AS328148,20170331
afrinic,ZZ,AS328149,
afrinic,ZA,AS328150,20170405
afrinic,ZA,AS328151,20170405
afrinic,TG,AS328152,20170411
afrinic,ZA,AS328153,20170412
afrinic,AO,AS328154,20170421
afrinic,ZA,AS328155,20170421
afrinic,ZA,AS328156,20170426
afrinic,ZA,AS328157,20170426
afrinic,NG,AS328158,20170426
afrinic,SN,AS328159,20170428
afrinic,NG,AS328160,20170428
afrinic,ZA,AS328161,20170505
afrinic,KE,AS328162,20170510
afrinic,ZA,AS328163,20170512
afrinic,ZA,AS328164,20170515
afrinic,AO,AS328165,20170515
afrinic,ZZ,AS328166,
afrinic,ZA,AS328167,20170518
afrinic,ZZ,AS328168,
afrinic,SZ,AS328169,20170522
afrinic,ZA,AS328170,20170522
afrinic,NG,AS328171,20170523
afrinic,ZA,AS328172,20170525
afrinic,ZA,AS328173,20170525
afrinic,ZA,AS328174,20170608
afrinic,NG,AS328175,20170608
afrinic,ZA,AS328176,20170608
afrinic,NG,AS328177,20170608
afrinic,ZA,AS328178,20170613
afrinic,ZA,AS328179,20170619
afrinic,RW,AS328180,20170619
afrinic,BW,AS328181,20170619
afrinic,GH,AS328182,20170621
afrinic,NG,AS328183,20170621
afrinic,GH,AS328184,20170621
afrinic,GH,AS328185,20170622
afrinic,ZA,AS328186,20170622
afrinic,MZ,AS328187,20170629
afrinic,NG,AS328188,20170630
afrinic,NG,AS328189,20170630
afrinic,ZZ,AS328190,
afrinic,ST,AS328191,20170710
afrinic,KE,AS328192,20170717
afrinic,CI,AS328193,20170720
afrinic,ZM,AS328194,20170720
afrinic,ZZ,AS328195,
afrinic,LR,AS328196,20170724
afrinic,ZA,AS328197,20170724
afrinic,UG,AS328198,20170724
afrinic,ZA,AS328199,20170731
afrinic,LY,AS328200,20170731
afrinic,KE,AS328201,20170807
afrinic,ZZ,AS328202,
afrinic,NG,AS328203,20170807
afrinic,ZZ,AS328204,
afrinic,ZA,AS328205,20170807
afrinic,ZA,AS328206,20170811
afrinic,GQ,AS328207,20170811
afrinic,ZZ,AS328208,
afrinic,ZA,AS328209,20170815
afrinic,ZA,AS328210,20170815
afrinic,AO,AS328211,20170816
afrinic,GH,AS328212,20170818
afrinic,GH,AS328213,20170818
afrinic,ZA,AS328214,20170823
afrinic,BF,AS328215,20170823
afrinic,ZA,AS328216,20170829
afrinic,ZZ,AS328217,
afrinic,ZA,AS328218,20170829
afrinic,ZZ,AS328219,
afrinic,ZA,AS328220,20170831
afrinic,NG,AS328221,20170906
afrinic,ZA,AS328222,20170907
afrinic,MZ,AS328223,20170911
afrinic,GH,AS328224,20170914
afrinic,KE,AS328225,20170914
afrinic,ZZ,AS328226,
afrinic,ZA,AS328227,20170927
afrinic,BJ,AS328228,20170929
afrinic,ZZ,AS328229,
afrinic,ZW,AS328230,20170929
afrinic,ZZ,AS328231,
afrinic,ZA,AS328232,20171005
afrinic,UG,AS328233,20171009
afrinic,ZA,AS328234,20171013
afrinic,ZW,AS328235,20171013
afrinic,SL,AS328236,20171024
afrinic,ZA,AS328237,20171025
afrinic,CD,AS328238,20171025
afrinic,ZA,AS328239,20171026
afrinic,NG,AS328240,20171031
afrinic,ZA,AS328241,20171103
afrinic,ZA,AS328242,20171106
afrinic,ZA,AS328243,20171108
afrinic,GN,AS328244,20171108
afrinic,BF,AS328245,20171113
afrinic,ZA,AS328246,20171117
afrinic,SC,AS328247,20171117
afrinic,ZZ,AS328248,
afrinic,CD,AS328249,20171124
afrinic,SO,AS328250,20171129
afrinic,ZA,AS328251,20171129
afrinic,GH,AS328252,20171204
afrinic,ML,AS328253,20171208
afrinic,ZA,AS328254,20171208
afrinic,ZA,AS328255,20171208
afrinic,NG,AS328256,20171213
afrinic,ZA,AS328257,20171213
afrinic,SL,AS328258,20171219
afrinic,SN,AS328259,20171219
afrinic,ZA,AS328260,20171219
afrinic,GH,AS328261,20171219
afrinic,ZA,AS328262,20171220
afrinic,ZZ,AS328263,
afrinic,GH,AS328264,20180105
afrinic,ZZ,AS328265,
afrinic,ZA,AS328266,20180115
afrinic,ZA,AS328267,20180116
afrinic,MA,AS328268,20180124
afrinic,ZW,AS328269,20180124
afrinic,ZA,AS328270,20180124
afrinic,KE,AS328271,20180124
afrinic,MA,AS328272,20180126
afrinic,AO,AS328273,20180129
afrinic,MZ,AS328274,20180205
afrinic,ZA,AS328275,20180207
afrinic,ZZ,AS328276,
afrinic,ML,AS328277,20180214
afrinic,ZA,AS328278,20180215
afrinic,LR,AS328279,20210218
afrinic,MA,AS328280,20180219
afrinic,ZA,AS328281,20180221
afrinic,TG,AS328282,20180222
afrinic,AO,AS328283,20180226
afrinic,ML,AS328284,20180226
afrinic,ZA,AS328285,20180309
afrinic,LY,AS328286,20180314
afrinic,ZA,AS328287,20180314
afrinic,ZA,AS328288,20180316
afrinic,SL,AS328289,20210629
afrinic,CI,AS328290,20180316
afrinic,ZW,AS328291,20180319
afrinic,UG,AS328292,20180321
afrinic,TG,AS328293,20180321
afrinic,TZ,AS328294,20180323
afrinic,AO,AS328295,20180326
afrinic,KE,AS328296,20180326
afrinic,SL,AS328297,20180326
afrinic,KE,AS328298,20180328
afrinic,EG,AS328299,20210322
afrinic,MW,AS328300,20180330
afrinic,KE,AS328301,20180330
afrinic,KE,AS328302,20180330
afrinic,GH,AS328303,20180404
afrinic,GA,AS328304,20180409
afrinic,NG,AS328305,20180411
afrinic,ZA,AS328306,20180413
afrinic,TN,AS328307,20180420
afrinic,EG,AS328308,20180420
afrinic,NG,AS328309,20180420
afrinic,TD,AS328310,20180425
afrinic,GQ,AS328311,20180430
afrinic,ZA,AS328312,20180507
afrinic,ZA,AS328313,20180507
afrinic,ZA,AS328314,20180511
afrinic,ZA,AS328315,20180511
afrinic,BF,AS328316,20180514
afrinic,ZA,AS328317,20180514
afrinic,ML,AS328318,20180523
afrinic,SO,AS328319,20180528
afrinic,ZA,AS328320,20180530
afrinic,ZZ,AS328321,
afrinic,ZZ,AS328322,
afrinic,ZA,AS328323,20180604
afrinic,NG,AS328324,20180608
afrinic,TZ,AS328325,20180608
afrinic,TZ,AS328326,20180608
afrinic,ZA,AS328327,20180611
afrinic,ZZ,AS328328,
afrinic,CG,AS328329,20180618
afrinic,BF,AS328330,20211013
afrinic,KE,AS328331,20180627
afrinic,NG,AS328332,20180627
afrinic,ZA,AS328333,20180629
afrinic,ZA,AS328334,20180709
afrinic,ZA,AS328335,20180709
afrinic,ZA,AS328336,20180709
afrinic,ZA,AS328337,20180716
afrinic,ZZ,AS328338,
afrinic,ZA,AS328339,20180718
afrinic,ZZ,AS328340,
afrinic,ZA,AS328341,20180720
afrinic,ZA,AS328342,20180720
afrinic,BW,AS328343,20180723
afrinic,CD,AS328344,20180727
afrinic,ZA,AS328345,20180801
afrinic,ZA,AS328346,20180801
afrinic,ZA,AS328347,20180810
afrinic,BW,AS328348,20180813
afrinic,ZA,AS328349,20180813
afrinic,ZA,AS328350,20180814
afrinic,ZA,AS328351,20180817
afrinic,CM,AS328352,20180817
afrinic,GH,AS328353,20180817
afrinic,KE,AS328354,20180817
afrinic,CI,AS328355,20180817
afrinic,ZA,AS328356,20180822
afrinic,NG,AS328357,20180822
afrinic,UG,AS328358,20180828
afrinic,ZA,AS328359,20180828
afrinic,ZA,AS328360,20180829
afrinic,ZA,AS328361,20180829
afrinic,NG,AS328362,20180829
afrinic,SO,AS328363,20180830
afrinic,ZA,AS328364,20180831
afrinic,ZA,AS328365,20180831
afrinic,ZA,AS328366,20180903
afrinic,GH,AS328367,20180904
afrinic,AO,AS328368,20180907
afrinic,ZZ,AS328369,
afrinic,ZA,AS328370,20180912
afrinic,ZA,AS328371,20180913
afrinic,GH,AS328372,20180919
afrinic,ZA,AS328373,20180919
afrinic,ZA,AS328374,20180921
afrinic,ZA,AS328375,20180926
afrinic,NG,AS328376,20180928
afrinic,ZA,AS328377,20180928
afrinic,ZZ,AS328378,
afrinic,CG,AS328379,20181002
afrinic,KE,AS328380,20181003
afrinic,SD,AS328381,20181010
afrinic,MZ,AS328382,20181010
afrinic,SC,AS328383,20181010
afrinic,ZA,AS328384,20181012
afrinic,RW,AS328385,20181012
afrinic,ZA,AS328386,20181015
afrinic,NG,AS328387,20181017
afrinic,ZA,AS328388,20181019
afrinic,ZZ,AS328389,
afrinic,ZZ,AS328390,
afrinic,ZA,AS328391,20181024
afrinic,KE,AS328392,20181024
afrinic,DZ,AS328393,20181024
afrinic,TN,AS328394,20181026
afrinic,NG,AS328395,20181030
afrinic,ZZ,AS328396,
afrinic,ZA,AS328397,20181105
afrinic,GN,AS328398,20181106
afrinic,ZA,AS328399,20181109
afrinic,ZA,AS328400,20181112
afrinic,NG,AS328401,20181116
afrinic,ZZ,AS328402,
afrinic,MW,AS328403,20181126
afrinic,ZA,AS328404,20181126
afrinic,EG,AS328405,20181126
afrinic,CI,AS328406,20181128
afrinic,ZZ,AS328407,
afrinic,UG,AS328408,20181128
afrinic,ZA,AS328409,20181203
afrinic,ZA,AS328410,20181207
afrinic,MG,AS328411,20181212
afrinic,ZZ,AS328412,
afrinic,NG,AS328413,20181220
afrinic,TN,AS328414,20181221
afrinic,NG,AS328415,20210405
afrinic,ZZ,AS328416,
afrinic,ZA,AS328417,20190109
afrinic,ZA,AS328418,20190116
afrinic,NG,AS328419,20190116
afrinic,ZM,AS328420,20190118
afrinic,SD,AS328421,20190118
afrinic,ZA,AS328422,20190125
afrinic,ZA,AS328423,20190128
afrinic,BF,AS328424,20190128
afrinic,ZZ,AS328425,
afrinic,ZA,AS328426,20190131
afrinic,ZM,AS328427,20190131
afrinic,ZZ,AS328428,
afrinic,GA,AS328429,20190206
afrinic,EG,AS328430,20190206
afrinic,ZA,AS328431,20190206
afrinic,BF,AS328432,20190208
afrinic,ZZ,AS328433,
afrinic,ZA,AS328434,20190211
afrinic,SO,AS328435,20190214
afrinic,TZ,AS328436,20190214
afrinic,ZA,AS328437,20190218
afrinic,ZZ,AS328438,
afrinic,GH,AS328439,20211025
afrinic,CV,AS328440,20190221
afrinic,ZA,AS328441,20190222
afrinic,CD,AS328442,20190225
afrinic,CD,AS328443,20190301
afrinic,ZA,AS328444,20190301
afrinic,CD,AS328445,20190301
afrinic,ZA,AS328446,20190311
afrinic,NG,AS328447,20190311
afrinic,BF,AS328448,20190313
afrinic,ZA,AS328449,20190313
afrinic,ZA,AS328450,20190318
afrinic,NG,AS328451,20190318
afrinic,CD,AS328452,20190325
afrinic,ZA,AS328453,20190328
afrinic,GH,AS328454,20190327
afrinic,ZZ,AS328455,
afrinic,ZA,AS328456,20190329
afrinic,NG,AS328457,20190329
afrinic,ZZ,AS328458,
afrinic,BW,AS328459,20190403
afrinic,MZ,AS328460,20190403
afrinic,ZA,AS328461,20190403
afrinic,UG,AS328462,20190403
afrinic,TG,AS328463,20190404
afrinic,ZA,AS328464,20190410
afrinic,KE,AS328465,20190412
afrinic,KE,AS328466,20190412
afrinic,ZA,AS328467,20190417
afrinic,ZA,AS328468,20190417
afrinic,SO,AS328469,20190417
afrinic,CD,AS328470,20190417
afrinic,ZA,AS328471,20190419
afrinic,BF,AS328472,20190419
afrinic,ZA,AS328473,20190422
afrinic,ZA,AS328474,20190422
afrinic,KE,AS328475,20190422
afrinic,MU,AS328476,20190424
afrinic,KE,AS328477,20190426
afrinic,TZ,AS328478,20190430
afrinic,KE,AS328479,20230213
afrinic,ZA,AS328480,20190508
afrinic,CM,AS328481,20190508
afrinic,KE,AS328482,20190513
afrinic,ZA,AS328483,20190513
afrinic,EG,AS328484,20190515
afrinic,GA,AS328485,20190515
afrinic,ZA,AS328486,20190515
afrinic,ZA,AS328487,20190515
afrinic,GM,AS328488,20190522
afrinic,MW,AS328489,20190522
afrinic,KE,AS328490,20190522
afrinic,SS,AS328491,20190527
afrinic,ZA,AS328492,20190527
afrinic,MA,AS328493,20190529
afrinic,GH,AS328494,20190603
afrinic,ZZ,AS328495,
afrinic,NG,AS328496,20190606
afrinic,NG,AS328497,20190607
afrinic,ZA,AS328498,20190614
afrinic,TZ,AS328499,20190618
afrinic,CG,AS328500,20190624
afrinic,ZA,AS328501,20190624
afrinic,GA,AS328502,20190626
afrinic,NG,AS328503,20190626
afrinic,TZ,AS328504,20190626
afrinic,ZA,AS328505,20190628
afrinic,NA,AS328506,20201217
afrinic,ZA,AS328507,20190628
afrinic,ZZ,AS328508,
afrinic,AO,AS328509,20190701
afrinic,ZA,AS328510,20190701
afrinic,ZA,AS328511,20190704
afrinic,ZA,AS328512,20190705
afrinic,ZA,AS328513,20190709
afrinic,TZ,AS328514,20190718
afrinic,ZZ,AS328515,
afrinic,NG,AS328516,20190722
afrinic,ZA,AS328517,20190725
afrinic,ZA,AS328518,20190726
afrinic,ZA,AS328519,20190801
afrinic,NG,AS328520,20190802
afrinic,ZA,AS328521,20190805
afrinic,NG,AS328522,20190807
afrinic,ZA,AS328523,20190807
afrinic,ZA,AS328524,20190812
afrinic,ZZ,AS328525,
afrinic,ZA,AS328526,20190819
afrinic,NG,AS328527,20190821
afrinic,NG,AS328528,20190822
afrinic,ZA,AS328529,20190823
afrinic,GH,AS328530,20190823
afrinic,SZ,AS328531,20190827
afrinic,GH,AS328532,20190902
afrinic,ZA,AS328533,20190902
afrinic,BF,AS328534,20190902
afrinic,SS,AS328535,20190906
afrinic,ZA,AS328536,20190910
afrinic,ZA,AS328537,20190910
afrinic,ZA,AS328538,20190912
afrinic,LY,AS328539,20190913
afrinic,MU,AS328540,20190913
afrinic,MA,AS328541,20190918
afrinic,CD,AS328542,20190918
afrinic,SC,AS328543,20190918
afrinic,ZA,AS328544,20190920
afrinic,TZ,AS328545,20190927
afrinic,SS,AS328546,20191001
afrinic,ZA,AS328547,20191002
afrinic,ZA,AS328548,20191003
afrinic,LR,AS328549,20191007
afrinic,SS,AS328550,20191010
afrinic,CD,AS328551,20191011
afrinic,CD,AS328552,20191014
afrinic,EG,AS328553,20191014
afrinic,ZA,AS328554,20191014
afrinic,NG,AS328555,20191015
afrinic,NG,AS328556,20191015
afrinic,TZ,AS328557,20191015
afrinic,SN,AS328558,20191016
afrinic,ZZ,AS328559,
afrinic,ZA,AS328560,20191016
afrinic,ZA,AS328561,20191023
afrinic,ZA,AS328562,20191025
afrinic,BI,AS328563,20191028
afrinic,NG,AS328564,20191028
afrinic,MW,AS328565,20191030
afrinic,CD,AS328566,20191031
afrinic,LS,AS328567,20191105
afrinic,ZA,AS328568,20191105
afrinic,CD,AS328569,20191108
afrinic,ZM,AS328570,20191111
afrinic,GH,AS328571,20191113
afrinic,ZZ,AS328572,
afrinic,ZZ,AS328573,
afrinic,GH,AS328574,20191115
afrinic,ZA,AS328575,20191118
afrinic,ZA,AS328576,20191118
afrinic,MA,AS328577,20191120
afrinic,KE,AS328578,20191120
afrinic,SL,AS328579,20191121
afrinic,NG,AS328580,20191122
afrinic,SL,AS328581,20191122
afrinic,ZZ,AS328582,
afrinic,ZA,AS328583,20191126
afrinic,ZZ,AS328584,
afrinic,NG,AS328585,20191127
afrinic,SS,AS328586,20191129
afrinic,EG,AS328587,20191205
afrinic,ZZ,AS328588,
afrinic,ZA,AS328589,20191216
afrinic,SO,AS328590,20191216
afrinic,MZ,AS328591,20191216
afrinic,KE,AS328592,20191223
afrinic,ZZ,AS328593,
afrinic,TD,AS328594,20191226
afrinic,LR,AS328595,20200106
afrinic,ZA,AS328596,20200107
afrinic,ZZ,AS328597,
afrinic,ZA,AS328598,20200107
afrinic,TD,AS328599,20200108
afrinic,MW,AS328600,20200110
afrinic,CD,AS328601,20200113
afrinic,NG,AS328602,20200121
afrinic,ZZ,AS328603,
afrinic,TD,AS328604,20200122
afrinic,SS,AS328605,20200123
afrinic,KE,AS328606,20200123
afrinic,TZ,AS328607,20200123
afrinic,ZA,AS328608,20200128
afrinic,NG,AS328609,20200131
afrinic,SS,AS328610,20200203
afrinic,LY,AS328611,20200205
afrinic,ZA,AS328612,20200206
afrinic,NG,AS328613,20200210
afrinic,SS,AS328614,20200212
afrinic,LY,AS328615,20200212
afrinic,UG,AS328616,20200214
afrinic,NG,AS328617,20200214
afrinic,CD,AS328618,20200217
afrinic,LY,AS328619,20200217
afrinic,CI,AS328620,20200220
afrinic,ZA,AS328621,20200220
afrinic,ZA,AS328622,20200220
afrinic,MU,AS328623,20200304
afrinic,ZA,AS328624,20200306
afrinic,ZZ,AS328625,
afrinic,ZZ,AS328626,
afrinic,BF,AS328627,20200316
afrinic,SZ,AS328628,20200318
afrinic,EG,AS328629,20200318
afrinic,NG,AS328630,20200318
afrinic,ZA,AS328631,20200324
afrinic,ZA,AS328632,20200327
afrinic,ZA,AS328633,20200327
afrinic,UG,AS328634,20200330
afrinic,CI,AS328635,20200402
afrinic,KE,AS328636,20200403
afrinic,KE,AS328637,20200408
afrinic,ZA,AS328638,20200410
afrinic,GH,AS328639,20200415
afrinic,ZA,AS328640,20200415
afrinic,ZA,AS328641,20200417
afrinic,ZZ,AS328642,
afrinic,ZA,AS328643,20200420
afrinic,ZA,AS328644,20200421
afrinic,EG,AS328645,20200422
afrinic,ZM,AS328646,20200424
afrinic,GH,AS328647,20200427
afrinic,GH,AS328648,20200427
afrinic,BF,AS328649,20200505
afrinic,SN,AS328650,20200505
afrinic,ZA,AS328651,20200505
afrinic,KE,AS328652,20200507
afrinic,BJ,AS328653,20200507
afrinic,EG,AS328654,20200507
afrinic,ZZ,AS328655,
afrinic,ZA,AS328656,20200507
afrinic,ZA,AS328657,20200512
afrinic,NG,AS328658,20200512
afrinic,GH,AS328659,20200518
afrinic,ZA,AS328660,20200522
afrinic,ZA,AS328661,20200522
afrinic,GH,AS328662,20200525
afrinic,GH,AS328663,20200528
afrinic,ZZ,AS328664,
afrinic,ZM,AS328665,20200529
afrinic,CM,AS328666,20200602
afrinic,SN,AS328667,20200602
afrinic,NG,AS328668,20200608
afrinic,AO,AS328669,20200610
afrinic,ZA,AS328670,20200610
afrinic,MA,AS328671,20200611
afrinic,ZA,AS328672,20200612
afrinic,KE,AS328673,20200612
afrinic,ZA,AS328674,20200615
afrinic,ZA,AS328675,20200616
afrinic,TZ,AS328676,20200617
afrinic,ZA,AS328677,20200617
afrinic,ZZ,AS328678,
afrinic,TD,AS328679,20200622
afrinic,ZZ,AS328680,
afrinic,ZZ,AS328681,
afrinic,ZZ,AS328682,
afrinic,ZZ,AS328683,
afrinic,ZZ,AS328684,
afrinic,ZZ,AS328685,
afrinic,ZZ,AS328686,
afrinic,ZZ,AS328687,
afrinic,ZZ,AS328688,
afrinic,ZZ,AS328689,
afrinic,SZ,AS328690,20200622
afrinic,ZA,AS328691,20200624
afrinic,ZZ,AS328692,
afrinic,ZA,AS328693,20200706
afrinic,ZA,AS328694,20200707
afrinic,ZA,AS328695,20200710
afrinic,NG,AS328696,20200714
afrinic,SS,AS328697,20200714
afrinic,ZA,AS328698,20200714
afrinic,MU,AS328699,20200714
afrinic,TZ,AS328700,20200428
afrinic,MU,AS328701,20200715
afrinic,BJ,AS328702,20200715
afrinic,SC,AS328703,20200716
afrinic,ZA,AS328704,20200717
afrinic,KE,AS328705,20200717
afrinic,ZA,AS328706,20200720
afrinic,UG,AS328707,20200722
afrinic,SS,AS328708,20200724
afrinic,MA,AS328709,20200724
afrinic,ZA,AS328710,20200731
afrinic,ZA,AS328711,20200805
afrinic,ZA,AS328712,20200807
afrinic,ZA,AS328713,20200810
afrinic,ZA,AS328714,20200811
afrinic,ZA,AS328715,20200812
afrinic,BF,AS328716,20200818
afrinic,GH,AS328717,20200818
afrinic,AO,AS328718,20200821
afrinic,ZA,AS328719,20200824
afrinic,ZA,AS328720,20200824
afrinic,BF,AS328721,20200824
afrinic,NG,AS328722,20200827
afrinic,ZA,AS328723,20200901
afrinic,KE,AS328724,20200903
afrinic,AO,AS328725,20200907
afrinic,ZZ,AS328726,
afrinic,UG,AS328727,20200909
afrinic,MU,AS328728,20200909
afrinic,CI,AS328729,20200909
afrinic,ZA,AS328730,20200910
afrinic,ZZ,AS328731,
afrinic,ZA,AS328732,20200914
afrinic,LY,AS328733,20200914
afrinic,KE,AS328734,20200914
afrinic,ZA,AS328735,20200916
afrinic,ZA,AS328736,20200916
afrinic,BW,AS328737,20200917
afrinic,MW,AS328738,20200918
afrinic,KE,AS328739,20200918
afrinic,ZZ,AS328740,
afrinic,ZA,AS328741,20201001
afrinic,NG,AS328742,20201009
afrinic,LY,AS328743,20201009
afrinic,ZA,AS328744,20201013
afrinic,ZA,AS328745,20201014
afrinic,NG,AS328746,20201014
afrinic,ZA,AS328747,20201016
afrinic,ZA,AS328748,20201016
afrinic,ZA,AS328749,20201016
afrinic,ZA,AS328750,20201026
afrinic,TZ,AS328751,20201027
afrinic,GH,AS328752,20201028
afrinic,KE,AS328753,20201028
afrinic,UG,AS328754,20201030
afrinic,SS,AS328755,20201030
afrinic,ZZ,AS328756,
afrinic,BW,AS328757,20201103
afrinic,MU,AS328758,20201106
afrinic,ZZ,AS328759,
afrinic,ZA,AS328760,20201111
afrinic,ZA,AS328761,20201112
afrinic,EG,AS328762,20201117
afrinic,ZA,AS328763,20201119
afrinic,NG,AS328764,20201123
afrinic,ZZ,AS328765,
afrinic,NG,AS328766,20201123
afrinic,ZA,AS328767,20201202
afrinic,MW,AS328768,20201202
afrinic,GH,AS328769,20201202
afrinic,GH,AS328770,20201214
afrinic,ZZ,AS328771,
afrinic,ZA,AS328772,20201214
afrinic,ZZ,AS328773,
afrinic,ZA,AS328774,20201214
afrinic,TZ,AS328775,20201214
afrinic,NG,AS328776,20201216
afrinic,ZA,AS328777,20201217
afrinic,ZA,AS328778,20201222
afrinic,NG,AS328779,20201222
afrinic,NG,AS328780,20201223
afrinic,ZZ,AS328781,
afrinic,KE,AS328782,20210106
afrinic,TZ,AS328783,20210107
afrinic,KE,AS328784,20210111
afrinic,ZA,AS328785,20210112
afrinic,EG,AS328786,20210112
afrinic,ZA,AS328787,20210119
afrinic,ZA,AS328788,20210120
afrinic,NG,AS328789,20210121
afrinic,ZA,AS328790,20210121
afrinic,ZA,AS328791,20210125
afrinic,AO,AS328792,20210126
afrinic,KE,AS328793,20210203
afrinic,EG,AS328794,20210208
afrinic,ZA,AS328795,20210209
afrinic,CD,AS328796,20210211
afrinic,GH,AS328797,20210211
afrinic,ZA,AS328798,20210216
afrinic,MA,AS328799,20210216
afrinic,KE,AS328800,20210223
afrinic,KE,AS328801,20210224
afrinic,ZA,AS328802,20210225
afrinic,ZA,AS328803,20210225
afrinic,KE,AS328804,20210225
afrinic,TZ,AS328805,20210226
afrinic,ZA,AS328806,20210226
afrinic,ZA,AS328807,20210226
afrinic,KE,AS328808,20210301
afrinic,CI,AS328809,20210303
afrinic,ZA,AS328810,20210303
afrinic,MW,AS328811,20210304
afrinic,ZA,AS328812,20210315
afrinic,UG,AS328813,20210315
afrinic,ZZ,AS328814,
afrinic,KE,AS328815,20210318
afrinic,ZA,AS328816,20210318
afrinic,ZM,AS328817,20210319
afrinic,ZA,AS328818,20210319
afrinic,ZA,AS328819,20210322
afrinic,ZA,AS328820,20210322
afrinic,UG,AS328821,20210324
afrinic,ZA,AS328822,20210324
afrinic,NG,AS328823,20210325
afrinic,SD,AS328824,20210329
afrinic,NG,AS328825,20210331
afrinic,ZA,AS328826,20210331
afrinic,GH,AS328827,20210409
afrinic,ZZ,AS328828,
afrinic,ZA,AS328829,20210409
afrinic,ZA,AS328830,20210409
afrinic,ZA,AS328831,20210411
afrinic,ZA,AS328832,20210411
afrinic,NG,AS328833,20210414
afrinic,NG,AS328834,20210414
afrinic,KE,AS328835,20210417
afrinic,KE,AS328836,20210418
afrinic,ZA,AS328837,20210418
afrinic,TZ,AS328838,20210418
afrinic,ZA,AS328839,20210418
afrinic,CM,AS328840,20210422
afrinic,ZA,AS328841,20210426
afrinic,GH,AS328842,20210426
afrinic,ZA,AS328843,20210427
afrinic,MW,AS328844,20210429
afrinic,TZ,AS328845,20210429
