RIR,Country Code,ASN Number,Allocated Date
ripencc,EU,AS2185,19930901
ripencc,EU,AS2186,19930901
ripencc,EU,AS2187,19930901
ripencc,EU,AS2188,19930901
ripencc,EU,AS2189,19930901
ripencc,EU,AS2190,19930901
ripencc,EU,AS2191,19930901
ripencc,EU,AS2192,19930901
ripencc,EU,AS2193,19930901
ripencc,EU,AS2194,19930901
ripencc,EU,AS2195,19930901
ripencc,EU,AS2196,19930901
ripencc,EU,AS2197,19930901
ripencc,EU,AS2198,19930901
ripencc,EU,AS2199,19930901
ripencc,FR,AS2200,19930901
ripencc,EU,AS2201,19930901
ripencc,EU,AS2202,19930901
ripencc,EU,AS2203,19930901
ripencc,EU,AS2204,19930901
ripencc,EU,AS2205,19930901
ripencc,EU,AS2206,19930901
ripencc,EU,AS2207,19930901
ripencc,EU,AS2208,19930901
ripencc,EU,AS2209,19930901
ripencc,EU,AS2210,19930901
ripencc,EU,AS2211,19930901
ripencc,EU,AS2212,19930901
ripencc,EU,AS2213,19930901
ripencc,EU,AS2214,19930901
ripencc,EU,AS2215,19930901
ripencc,EU,AS2216,19930901
ripencc,EU,AS2217,19930901
ripencc,EU,AS2218,19930901
ripencc,EU,AS2219,19930901
ripencc,EU,AS2220,19930901
ripencc,EU,AS2221,19930901
ripencc,EU,AS2222,19930901
ripencc,EU,AS2223,19930901
ripencc,EU,AS2224,19930901
ripencc,EU,AS2225,19930901
ripencc,EU,AS2226,19930901
ripencc,EU,AS2227,19930901
ripencc,EU,AS2228,19930901
ripencc,EU,AS2229,19930901
ripencc,EU,AS2230,19930901
ripencc,EU,AS2231,19930901
ripencc,EU,AS2232,19930901
ripencc,EU,AS2233,19930901
ripencc,EU,AS2234,19930901
ripencc,EU,AS2235,19930901
ripencc,EU,AS2236,19930901
ripencc,EU,AS2237,19930901
ripencc,EU,AS2238,19930901
ripencc,EU,AS2239,19930901
ripencc,EU,AS2240,19930901
ripencc,EU,AS2241,19930901
ripencc,EU,AS2242,19930901
ripencc,EU,AS2243,19930901
ripencc,EU,AS2244,19930901
ripencc,EU,AS2245,19930901
ripencc,EU,AS2246,19930901
ripencc,EU,AS2247,19930901
ripencc,EU,AS2248,19930901
ripencc,EU,AS2249,19930901
ripencc,EU,AS2250,19930901
ripencc,EU,AS2251,19930901
ripencc,EU,AS2252,19930901
ripencc,EU,AS2253,19930901
ripencc,EU,AS2254,19930901
ripencc,EU,AS2255,19930901
ripencc,EU,AS2256,19930901
ripencc,EU,AS2257,19930901
ripencc,EU,AS2258,19930901
ripencc,EU,AS2259,19930901
ripencc,EU,AS2260,19930901
ripencc,EU,AS2261,19930901
ripencc,EU,AS2262,19930901
ripencc,EU,AS2263,19930901
ripencc,EU,AS2264,19930901
ripencc,EU,AS2265,19930901
ripencc,EU,AS2266,19930901
ripencc,EU,AS2267,19930901
ripencc,EU,AS2268,19930901
ripencc,EU,AS2269,19930901
ripencc,EU,AS2270,19930901
ripencc,EU,AS2271,19930901
ripencc,EU,AS2272,19930901
ripencc,EU,AS2273,19930901
ripencc,FR,AS2278,19930901
ripencc,FR,AS2279,19930901
ripencc,FR,AS2280,19930901
ripencc,FR,AS2281,19930901
ripencc,FR,AS2282,19930901
ripencc,FR,AS2283,19930901
ripencc,FR,AS2284,19930901
ripencc,FR,AS2285,19930901
ripencc,FR,AS2286,19930901
ripencc,FR,AS2287,19930901
ripencc,FR,AS2288,19930901
ripencc,FR,AS2289,19930901
ripencc,FR,AS2290,19930901
ripencc,FR,AS2291,19930901
ripencc,FR,AS2292,19930901
ripencc,FR,AS2293,19930901
ripencc,FR,AS2294,19930901
ripencc,FR,AS2295,19930901
ripencc,FR,AS2296,19930901
ripencc,FR,AS2297,19930901
ripencc,FR,AS2298,19930901
ripencc,FR,AS2299,19930901
ripencc,FR,AS2300,19930901
ripencc,FR,AS2301,19930901
ripencc,FR,AS2302,19930901
ripencc,FR,AS2303,19930901
ripencc,FR,AS2304,19930901
ripencc,FR,AS2305,19930901
ripencc,FR,AS2306,19930901
ripencc,FR,AS2307,19930901
ripencc,FR,AS2308,19930901
ripencc,FR,AS2309,19930901
ripencc,FR,AS2310,19930901
ripencc,FR,AS2311,19930901
ripencc,FR,AS2312,19930901
ripencc,FR,AS2313,19930901
ripencc,FR,AS2314,19930901
ripencc,FR,AS2315,19930901
ripencc,FR,AS2316,19930901
ripencc,FR,AS2317,19930901
ripencc,FR,AS2318,19930901
ripencc,FR,AS2319,19930901
ripencc,FR,AS2320,19930901
ripencc,FR,AS2321,19930901
ripencc,FR,AS2322,19930901
ripencc,FR,AS2323,19930901
ripencc,FR,AS2324,19930901
ripencc,FR,AS2325,19930901
ripencc,FR,AS2326,19930901
ripencc,FR,AS2327,19930901
ripencc,FR,AS2328,19930901
ripencc,FR,AS2329,19930901
ripencc,FR,AS2330,19930901
ripencc,FR,AS2331,19930901
ripencc,FR,AS2332,19930901
ripencc,FR,AS2333,19930901
ripencc,FR,AS2334,19930901
ripencc,FR,AS2335,19930901
ripencc,FR,AS2336,19930901
ripencc,FR,AS2337,19930901
ripencc,FR,AS2338,19930901
ripencc,FR,AS2339,19930901
ripencc,FR,AS2340,19930901
ripencc,FR,AS2341,19930901
ripencc,FR,AS2342,19930901
ripencc,FR,AS2343,19930901
ripencc,FR,AS2344,19930901
ripencc,FR,AS2345,19930901
ripencc,FR,AS2346,19930901
ripencc,FR,AS2347,19930901
ripencc,FR,AS2348,19930901
ripencc,FR,AS2349,19930901
ripencc,FR,AS2350,19930901
ripencc,FR,AS2351,19930901
ripencc,FR,AS2352,19930901
ripencc,FR,AS2353,19930901
ripencc,FR,AS2354,19930901
ripencc,FR,AS2355,19930901
ripencc,FR,AS2356,19930901
ripencc,FR,AS2357,19930901
ripencc,FR,AS2358,19930901
ripencc,FR,AS2359,19930901
ripencc,FR,AS2360,19930901
ripencc,FR,AS2361,19930901
ripencc,FR,AS2362,19930901
ripencc,FR,AS2363,19930901
ripencc,FR,AS2364,19930901
ripencc,FR,AS2365,19930901
ripencc,FR,AS2366,19930901
ripencc,FR,AS2367,19930901
ripencc,FR,AS2368,19930901
ripencc,FR,AS2369,19930901
ripencc,FR,AS2370,19930901
ripencc,FR,AS2371,19930901
ripencc,FR,AS2372,19930901
ripencc,FR,AS2373,19930901
ripencc,FR,AS2374,19930901
ripencc,FR,AS2375,19930901
ripencc,FR,AS2376,19930901
ripencc,FR,AS2377,19930901
ripencc,EU,AS2387,19930901
ripencc,EU,AS2388,19930901
ripencc,EU,AS2389,19930901
ripencc,EU,AS2390,19930901
ripencc,EU,AS2391,19930901
ripencc,EU,AS2392,19930901
ripencc,EU,AS2393,19930901
ripencc,EU,AS2394,19930901
ripencc,EU,AS2395,19930901
ripencc,EU,AS2396,19930901
ripencc,EU,AS2397,19930901
ripencc,EU,AS2398,19930901
